Subject,Course ,CRN,Course Title,Average Grade,Primary Instructor,,Credit Hours,Start Time,End Time,Days of Week
,,,,,,,3 hours.,12:00 PM,12:50 PM,TR
,,,,,,,3 hours.,12:00 PM,12:50 PM,R
,,,,,,,3 hours.,11:00 AM,11:50 AM,R
,,,,,,,3 hours.,9:30 AM,10:50 AM,TR
,,,,,,,1 TO 5 hours.,ARRANGED,,
,,,,,,,3 hours.,11:00 AM,12:20 PM,MW
,,,,,,,3 hours.,9:00 AM,10:20 AM,MW
,,,,,,,3 hours.,11:00 AM,12:20 PM,TR
,,,,,,,3 hours.,12:30 PM,1:50 PM,TR
,,,,,,,3 hours.,9:00 AM,10:20 AM,MW
,,,,,,,3 hours.,12:30 PM,1:50 PM,TR
,,,,,,,3 hours.,11:00 AM,12:20 PM,TR
,,,,,,,3 hours.,12:30 PM,1:50 PM,MW
,,,,,,,3 hours.,2:00 PM,2:50 PM,MWF
,,,,,,,3 hours.,1:00 PM,2:50 PM,MWF
,,,,,,,3 hours.,12:00 PM,12:50 PM,MWF
,,,,,,,3 hours.,10:00 AM,11:20 AM,MW
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,12:30 PM,1:50 PM,TR
,,,,,,,3 hours.,12:30 PM,1:50 PM,TR
,,,,,,,3 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 hours.,2:00 PM,2:50 PM,F
,,,,,,,3 hours.,11:00 AM,11:50 AM,F
,,,,,,,3 hours.,4:00 PM,4:50 PM,W
,,,,,,,3 hours.,2:00 PM,2:50 PM,MW
,,,,,,,3 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 hours.,2:00 PM,3:20 PM,MW
,,,,,,,3 hours.,11:00 AM,11:50 AM,MWF
,,,,,,,3 hours.,9:00 AM,9:50 AM,MWF
,,,,,,,3 hours.,11:00 AM,12:20 PM,MW
,,,,,,,3 hours.,9:00 AM,9:50 AM,MWF
,,,,,,,3 hours.,1:00 PM,2:20 PM,MW
,,,,,,,3 hours.,11:00 AM,11:50 AM,MWF
,,,,,,,3 hours.,2:00 PM,3:20 PM,TR
,,,,,,,3 hours.,3:30 PM,4:50 PM,TR
,,,,,,,3 hours.,11:00 AM,11:50 AM,MWF
,,,,,,,3 hours.,11:00 AM,12:20 PM,TR
,,,,,,,3 hours.,12:00 PM,1:20 PM,MW
,,,,,,,1 TO 3 hours.,ARRANGED,,
,,,,,,,1 TO 3 hours.,ARRANGED,,
,,,,,,,3 OR 4 hours.,2:00 PM,2:50 PM,MWF
,,,,,,,3 OR 4 hours.,2:00 PM,2:50 PM,MWF
,,,,,,,2 TO 4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,2 TO 4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,2 TO 4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,2 TO 4 hours.,11:00 AM,12:20 PM,TR
,,,,,,,2 TO 4 hours.,11:00 AM,12:20 PM,TR
,,,,,,,2 TO 4 hours.,11:00 AM,12:20 PM,TR
,,,,,,,3 OR 4 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 OR 4 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 OR 4 hours.,1:00 PM,2:20 PM,TR
,,,,,,,3 OR 4 hours.,1:00 PM,2:20 PM,TR
,,,,,,,2 TO 4 hours.,3:30 PM,4:50 PM,TR
,,,,,,,2 TO 4 hours.,3:30 PM,4:50 PM,TR
,,,,,,,2 TO 4 hours.,3:30 PM,4:50 PM,TR
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,2:00 PM,3:50 PM,T
,,,,,,,3 hours.,3:00 PM,4:50 PM,T
,,,,,,,3 hours.,4:00 PM,5:50 PM,T
,,,,,,,1 TO 2 hours.,4:00 PM,5:50 PM,M
,,,,,,,4 hours.,1:00 PM,2:50 PM,M
,,,,,,,4 hours.,3:00 PM,4:50 PM,M
,,,,,,,4 hours.,2:00 PM,3:50 PM,R
,,,,,,,4 hours.,1:00 PM,2:50 PM,F
,,,,,,,4 hours.,5:00 PM,6:50 PM,M
,,,,,,,4 hours.,ARRANGED,,
,,,,,,,0 TO 4 hours.,ARRANGED,,
,,,,,,,0 TO 4 hours.,ARRANGED,,
,,,,,,,0 TO 4 hours.,ARRANGED,,
,,,,,,,2 hours.,ARRANGED,,
,,,,,,,0 TO 16 hours.,ARRANGED,,
,,,,,,,3 hours.,4:00 PM,5:20 PM,TR
,,,,,,,5 hours.,12:00 PM,12:50 PM,W
,,,,,,,5 hours.,12:00 PM,12:50 PM,MF
,,,,,,,5 hours.,1:00 PM,1:50 PM,TR
,,,,,,,5 hours.,2:00 PM,2:50 PM,W
,,,,,,,5 hours.,2:00 PM,2:50 PM,MTRF
,,,,,,,4 hours.,2:00 PM,2:50 PM,W
,,,,,,,4 hours.,2:00 PM,2:50 PM,MTR
,,,,,,,3 hours.,1:00 PM,2:20 PM,S
,,,,,,,3 hours.,8:00 PM,9:20 PM,T
,,,,,,,3 hours.,3:00 PM,4:50 PM,M
,,,,,,,3 hours.,3:00 PM,4:50 PM,T
,,,,,,,3 hours.,2:00 PM,2:50 PM,MW
,,,,,,,3 hours.,1:00 PM,2:50 PM,W
,,,,,,,3 hours.,9:00 AM,10:50 AM,R
,,,,,,,3 hours.,12:00 PM,1:50 PM,R
,,,,,,,3 hours.,3:00 PM,4:50 PM,R
,,,,,,,3 hours.,11:00 AM,12:50 PM,F
,,,,,,,3 hours.,2:00 PM,3:50 PM,F
,,,,,,,3 hours.,12:00 PM,12:50 PM,MW
,,,,,,,3 hours.,4:00 PM,4:50 PM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,12:00 PM,1:50 PM,T
,,,,,,,3 hours.,2:00 PM,3:50 PM,T
,,,,,,,3 hours.,4:00 PM,5:50 PM,T
,,,,,,,3 hours.,8:00 AM,8:50 AM,TR
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,1 TO 5 hours.,ARRANGED,,
,,,,,,,3 hours.,11:00 AM,12:50 PM,F
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,3:00 PM,4:50 PM,T
,,,,,,,3 hours.,2:00 PM,2:50 PM,MW
,,,,,,,2 hours.,9:00 AM,9:50 AM,MWF
,,,,,,,1 TO 5 hours.,ARRANGED,,
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,3 hours.,6:00 PM,8:30 PM,T
,,,,,,,3 hours.,6:00 PM,8:30 PM,T
,,,,,,,3 OR 4 hours.,4:00 PM,6:00 PM,M
,,,,,,,3 OR 4 hours.,4:00 PM,6:00 PM,M
,,,,,,,3 OR 4 hours.,4:00 PM,6:00 PM,M
,,,,,,,3 OR 4 hours.,6:00 PM,8:00 PM,M
,,,,,,,3 OR 4 hours.,6:00 PM,8:00 PM,R
,,,,,,,3 OR 4 hours.,6:00 PM,8:00 PM,M
,,,,,,,3 OR 4 hours.,6:00 PM,8:00 PM,M
,,,,,,,3 OR 4 hours.,7:00 PM,9:00 PM,R
,,,,,,,3 OR 4 hours.,7:00 PM,9:00 PM,R
,,,,,,,3 OR 4 hours.,7:00 PM,9:00 PM,R
,,,,,,,3 OR 4 hours.,5:30 PM,7:30 PM,M
,,,,,,,3 OR 4 hours.,6:00 PM,8:00 PM,R
,,,,,,,3 OR 4 hours.,5:30 PM,7:30 PM,M
,,,,,,,3 OR 4 hours.,5:30 PM,6:30 PM,M
,,,,,,,3 OR 4 hours.,9:00 AM,11:50 AM,W
,,,,,,,3 OR 4 hours.,9:00 AM,11:50 AM,W
,,,,,,,2 OR 4 hours.,7:00 PM,9:00 PM,R
,,,,,,,2 OR 4 hours.,7:00 PM,9:00 PM,R
,,,,,,,4 hours.,7:00 PM,9:00 PM,W
,,,,,,,4 hours.,7:00 PM,9:00 PM,W
,,,,,,,4 hours.,7:00 PM,9:00 PM,W
,,,,,,,4 hours.,7:00 PM,9:00 PM,W
,,,,,,,4 hours.,5:30 PM,7:30 PM,M
,,,,,,,4 hours.,5:30 PM,7:30 PM,M
,,,,,,,0 TO 8 hours.,4:00 PM,6:00 PM,M
,,,,,,,0 TO 8 hours.,4:00 PM,6:00 PM,M
,,,,,,,1 TO 4 hours.,4:30 PM,5:50 PM,MW
,,,,,,,4 hours.,5:00 PM,8:00 PM,M
,,,,,,,1 TO 3 hours.,ARRANGED,,
,,,,,,,1 TO 5 hours.,ARRANGED,,
,,,,,,,1 TO 5 hours.,4:00 PM,5:50 PM,W
,,,,,,,2 TO 4 hours.,ARRANGED,,
,,,,,,,3 hours.,3:30 PM,4:50 PM,MW
,,,,,,,3 hours.,9:00 AM,10:20 AM,TR
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,2 TO 4 hours.,ARRANGED,,
,,,,,,,3 OR 4 hours.,ARRANGED,,
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,4 hours.,11:00 AM,1:50 PM,T
,,,,,,,4 hours.,2:00 PM,4:50 PM,T
,,,,,,,4 hours.,12:00 PM,2:50 PM,W
,,,,,,,4 hours.,3:00 PM,5:50 PM,W
,,,,,,,4 hours.,11:00 AM,1:50 PM,R
,,,,,,,4 hours.,11:00 AM,11:50 AM,MWF
,,,,,,,3 hours.,12:00 PM,12:50 PM,R
,,,,,,,3 hours.,2:00 PM,2:50 PM,T
,,,,,,,3 hours.,1:00 PM,1:50 PM,TR
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,4 hours.,11:00 AM,11:50 AM,T
,,,,,,,4 hours.,12:00 PM,12:50 PM,T
,,,,,,,4 hours.,1:00 PM,1:50 PM,T
,,,,,,,4 hours.,2:00 PM,2:50 PM,T
,,,,,,,4 hours.,3:00 PM,3:50 PM,T
,,,,,,,4 hours.,4:00 PM,4:50 PM,T
,,,,,,,4 hours.,9:00 AM,9:50 AM,W
,,,,,,,4 hours.,10:00 AM,10:50 AM,W
,,,,,,,4 hours.,11:00 AM,11:50 AM,W
,,,,,,,4 hours.,12:00 PM,12:50 PM,W
,,,,,,,4 hours.,1:00 PM,1:50 PM,W
,,,,,,,4 hours.,2:00 PM,2:50 PM,W
,,,,,,,4 hours.,3:00 PM,3:50 PM,W
,,,,,,,4 hours.,4:00 PM,4:50 PM,W
,,,,,,,4 hours.,11:00 AM,11:50 AM,R
,,,,,,,4 hours.,12:00 PM,12:50 PM,R
,,,,,,,4 hours.,1:00 PM,1:50 PM,R
,,,,,,,4 hours.,2:00 PM,2:50 PM,R
,,,,,,,4 hours.,3:00 PM,3:50 PM,R
,,,,,,,4 hours.,9:00 AM,9:50 AM,F
,,,,,,,4 hours.,2:00 PM,3:50 PM,R
,,,,,,,4 hours.,10:00 AM,10:50 AM,F
,,,,,,,4 hours.,11:00 AM,11:50 AM,F
,,,,,,,4 hours.,12:00 PM,12:50 PM,F
,,,,,,,4 hours.,11:00 AM,11:50 AM,T
,,,,,,,4 hours.,10:00 AM,10:50 AM,F
,,,,,,,4 hours.,11:00 AM,11:50 AM,F
,,,,,,,4 hours.,1:00 PM,1:50 PM,W
,,,,,,,4 hours.,2:00 PM,2:50 PM,W
,,,,,,,4 hours.,9:30 AM,10:50 AM,TR
,,,,,,,4 hours.,11:00 AM,12:50 PM,MWF
,,,,,,,1 hours.,12:00 PM,2:50 PM,M
,,,,,,,1 hours.,3:00 PM,5:50 PM,M
,,,,,,,1 hours.,12:00 PM,2:50 PM,T
,,,,,,,1 hours.,3:00 PM,5:50 PM,T
,,,,,,,1 hours.,9:00 AM,11:50 AM,W
,,,,,,,1 hours.,12:00 PM,2:50 PM,W
,,,,,,,1 hours.,3:00 PM,5:50 PM,W
,,,,,,,1 hours.,12:00 PM,2:50 PM,R
,,,,,,,1 hours.,3:00 PM,5:50 PM,R
,,,,,,,0 TO 5 hours.,ARRANGED,,
,,,,,,,4 hours.,11:00 AM,1:50 PM,M
,,,,,,,4 hours.,2:00 PM,4:50 PM,M
,,,,,,,4 hours.,9:00 AM,11:50 AM,T
,,,,,,,4 hours.,2:00 PM,4:50 PM,T
,,,,,,,4 hours.,11:00 AM,1:50 PM,W
,,,,,,,4 hours.,2:00 PM,4:50 PM,W
,,,,,,,4 hours.,9:00 AM,11:50 AM,R
,,,,,,,4 hours.,2:00 PM,4:50 PM,R
,,,,,,,4 hours.,12:30 PM,1:50 PM,TR
,,,,,,,0 TO 4 hours.,1:00 PM,3:50 PM,M
,,,,,,,0 TO 4 hours.,9:00 AM,11:50 AM,T
,,,,,,,0 TO 4 hours.,12:00 PM,2:50 PM,T
,,,,,,,0 TO 4 hours.,3:00 PM,5:50 PM,T
,,,,,,,0 TO 4 hours.,9:00 AM,11:50 AM,W
,,,,,,,0 TO 4 hours.,1:00 PM,3:50 PM,W
,,,,,,,0 TO 4 hours.,9:00 AM,11:50 AM,R
,,,,,,,0 TO 4 hours.,12:00 PM,2:50 PM,R
,,,,,,,0 TO 4 hours.,3:00 PM,5:50 PM,R
,,,,,,,0 TO 4 hours.,12:00 PM,12:50 PM,MWF
,,,,,,,0 TO 4 hours.,12:00 PM,12:50 PM,MWF
,,,,,,,3 hours.,2:00 PM,3:50 PM,M
,,,,,,,3 hours.,9:00 AM,10:50 AM,T
,,,,,,,3 hours.,9:00 AM,9:50 AM,MW
,,,,,,,5 hours.,1:00 PM,4:50 PM,W
,,,,,,,5 hours.,11:00 AM,11:50 AM,MWF
,,,,,,,2 hours.,4:00 PM,4:50 PM,M
,,,,,,,1 hours.,4:00 PM,4:50 PM,T
,,,,,,,0 TO 5 hours.,3:00 PM,4:50 PM,M
,,,,,,,0 TO 5 hours.,3:00 PM,4:50 PM,R
,,,,,,,0 TO 5 hours.,9:00 AM,10:00 AM,F
,,,,,,,4 hours.,2:00 PM,4:50 PM,M
,,,,,,,4 hours.,9:00 AM,11:50 AM,T
,,,,,,,4 hours.,2:00 PM,4:50 PM,T
,,,,,,,4 hours.,11:00 AM,11:50 AM,MWF
,,,,,,,3 hours.,10:00 AM,10:50 AM,MWF
,,,,,,,3 hours.,1:00 PM,1:50 PM,W
,,,,,,,3 hours.,1:00 PM,1:50 PM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,1:00 PM,1:50 PM,F
,,,,,,,3 hours.,1:00 PM,1:50 PM,M
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,9:30 AM,10:50 AM,TR
,,,,,,,5 hours.,1:00 PM,4:50 PM,T
,,,,,,,5 hours.,10:00 AM,10:50 AM,MWF
,,,,,,,0 TO 5 hours.,ARRANGED,,
,,,,,,,3 OR 4 hours.,9:00 AM,11:50 AM,F
,,,,,,,3 OR 4 hours.,9:00 AM,9:50 AM,MW
,,,,,,,3 OR 4 hours.,1:00 PM,3:50 PM,F
,,,,,,,3 OR 4 hours.,9:00 AM,9:50 AM,MW
,,,,,,,3 hours.,ARRANGED,,
,,,,,,,3 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 hours.,9:00 AM,11:50 AM,W
,,,,,,,3 hours.,10:00 AM,10:50 AM,M
,,,,,,,3 OR 4 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 OR 4 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 OR 4 hours.,11:00 AM,12:20 PM,MW
,,,,,,,3 OR 4 hours.,11:00 AM,12:20 PM,MW
,,,,,,,3 hours.,11:00 AM,12:20 PM,TR
,,,,,,,4 hours.,2:00 PM,4:50 PM,T
,,,,,,,4 hours.,11:00 AM,12:20 PM,TR
,,,,,,,4 hours.,10:00 AM,11:50 AM,MW
,,,,,,,4 hours.,9:00 AM,9:50 AM,MW
,,,,,,,2 hours.,6:30 PM,9:30 PM,R
,,,,,,,3 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 hours.,2:00 PM,4:50 PM,T
,,,,,,,3 hours.,1:00 PM,1:50 PM,MW
,,,,,,,1 TO 5 hours.,ARRANGED,,
,,,,,,,3 OR 4 hours.,10:00 AM,12:20 PM,MW
,,,,,,,3 OR 4 hours.,10:00 AM,12:20 PM,MW
,,,,,,,4 hours.,2:00 PM,3:50 PM,MW
,,,,,,,1 TO 5 hours.,8:00 AM,9:50 AM,WF
,,,,,,,1 hours.,12:00 PM,12:50 PM,W
,,,,,,,1 hours.,12:00 PM,12:50 PM,W
,,,,,,,0 TO 1 hours.,4:00 PM,4:50 PM,M
,,,,,,,0 TO 1 hours.,11:00 AM,11:50 AM,F
,,,,,,,1 hours.,4:00 PM,4:50 PM,W
,,,,,,,1 hours.,3:00 PM,3:50 PM,W
,,,,,,,1 hours.,1:00 PM,1:50 PM,R
,,,,,,,2 TO 12 hours.,ARRANGED,,
,,,,,,,1 TO 5 hours.,ARRANGED,,
,,,,,,,3 hours.,5:00 PM,5:50 PM,T
,,,,,,,3 hours.,5:00 PM,5:50 PM,R
,,,,,,,3 hours.,12:00 PM,12:50 PM,W
,,,,,,,3 hours.,12:00 PM,12:50 PM,R
,,,,,,,3 hours.,11:00 AM,11:50 AM,MWF
,,,,,,,3 hours.,12:00 PM,12:50 PM,M
,,,,,,,3 hours.,5:00 PM,5:50 PM,T
,,,,,,,3 hours.,12:00 PM,12:50 PM,W
,,,,,,,3 hours.,12:00 PM,12:50 PM,T
,,,,,,,3 hours.,2:00 PM,2:50 PM,MWF
,,,,,,,3 hours.,1:00 PM,1:50 PM,MWF
,,,,,,,3 hours.,4:00 PM,5:50 PM,W
,,,,,,,3 hours.,4:00 PM,5:50 PM,R
,,,,,,,3 hours.,1:00 PM,2:50 PM,F
,,,,,,,3 hours.,10:00 AM,10:50 AM,MW
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,3 OR 4 hours.,ARRANGED,,
,,,,,,,3 OR 4 hours.,11:00 AM,12:20 PM,TR
,,,,,,,3 OR 4 hours.,5:00 PM,6:20 PM,TR
,,,,,,,3 OR 4 hours.,5:00 PM,6:20 PM,TR
,,,,,,,3 OR 4 hours.,4:00 PM,4:50 PM,MW
,,,,,,,3 OR 4 hours.,3:00 PM,3:50 PM,MW
,,,,,,,3 OR 4 hours.,4:00 PM,4:50 PM,MW
,,,,,,,3 OR 4 hours.,3:00 PM,3:50 PM,MW
,,,,,,,3 OR 4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,3 OR 4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,3 OR 4 hours.,12:30 PM,1:50 PM,TR
,,,,,,,3 OR 4 hours.,ARRANGED,,
,,,,,,,3 OR 4 hours.,3:30 PM,4:50 PM,TR
,,,,,,,3 OR 4 hours.,3:30 PM,4:50 PM,TR
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,1 TO 4 hours.,9:00 AM,10:20 AM,MW
,,,,,,,1 TO 4 hours.,3:30 PM,4:50 PM,TR
,,,,,,,1 TO 4 hours.,3:30 PM,4:50 PM,TR
,,,,,,,4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,4 hours.,2:00 PM,3:20 PM,MW
,,,,,,,4 hours.,ARRANGED,,
,,,,,,,4 hours.,3:00 PM,4:40 PM,MW
,,,,,,,4 hours.,1:00 PM,1:50 PM,MWF
,,,,,,,4 hours.,ARRANGED,,
,,,,,,,4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,4 hours.,ARRANGED,,
,,,,,,,4 hours.,8:00 AM,9:20 AM,TR
,,,,,,,0 hours.,10:00 AM,10:50 AM,F
,,,,,,,0 hours.,ARRANGED,,
,,,,,,,1 TO 4 hours.,ARRANGED,,
,,,,,,,0 TO 4 hours.,9:00 AM,10:20 AM,MW
,,,,,,,0 TO 4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,0 TO 4 hours.,8:00 AM,9:20 AM,TR
,,,,,,,0 TO 4 hours.,5:00 PM,6:20 PM,TR
,,,,,,,0 TO 16 hours.,ARRANGED,,
,,,,,,,1 hours.,10:00 AM,10:50 AM,MW
,,,,,,,1 hours.,10:00 AM,10:50 AM,MW
,,,,,,,3 hours.,9:30 AM,10:50 AM,TR
,,,,,,,3 hours.,11:00 AM,12:20 PM,TR
,,,,,,,4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,4 hours.,12:30 PM,1:50 PM,TR
,,,,,,,1 hours.,5:00 PM,5:50 PM,M
,,,,,,,1 hours.,10:00 AM,10:50 AM,W
,,,,,,,4 hours.,4:00 PM,4:50 PM,M
,,,,,,,4 hours.,1:00 PM,1:50 PM,W
,,,,,,,3 hours.,2:00 PM,2:50 PM,R
,,,,,,,3 hours.,3:00 PM,3:50 PM,R
,,,,,,,3 hours.,4:00 PM,4:50 PM,R
,,,,,,,3 hours.,9:00 AM,9:50 AM,F
,,,,,,,3 hours.,10:00 AM,10:50 AM,F
,,,,,,,3 hours.,11:00 AM,11:50 AM,F
,,,,,,,3 hours.,10:00 AM,10:50 AM,MW
,,,,,,,3 hours.,9:30 AM,10:45 AM,TR
,,,,,,,3 hours.,11:00 AM,12:15 PM,TR
,,,,,,,3 hours.,12:30 PM,1:45 PM,TR
,,,,,,,3 hours.,2:00 PM,3:15 PM,TR
,,,,,,,3 hours.,1:30 PM,2:50 PM,TR
,,,,,,,0 TO 3 hours.,ARRANGED,,
,,,,,,,3 hours.,12:30 PM,1:50 PM,TR
,,,,,,,0 TO 4 hours.,4:00 PM,6:00 PM,T
,,,,,,,0 TO 4 hours.,4:00 PM,6:00 PM,R
,,,,,,,0 TO 4 hours.,11:00 AM,11:50 AM,F
,,,,,,,0 TO 4 hours.,11:00 AM,11:50 AM,F
,,,,,,,0 TO 4 hours.,2:00 PM,3:20 PM,TR
,,,,,,,0 TO 4 hours.,1:00 PM,3:50 PM,MF
,,,,,,,0 TO 4 hours.,1:00 PM,3:50 PM,MF
,,,,,,,0 TO 4 hours.,11:00 AM,12:20 PM,TR
,,,,,,,0 TO 4 hours.,11:00 AM,12:20 PM,TR
,,,,,,,0 TO 4 hours.,ARRANGED,,
,,,,,,,1 hours.,4:00 PM,4:50 PM,R
,,,,,,,4 hours.,ARRANGED,,
,,,,,,,4 hours.,2:00 PM,4:50 PM,W
,,,,,,,2 TO 4 hours.,ARRANGED,,
,,,,,,,0 TO 16 hours.,ARRANGED,,
,,,,,,,4 hours.,12:00 PM,12:50 PM,MWF
,,,,,,,4 hours.,2:00 PM,3:50 PM,W
,,,,,,,4 hours.,2:00 PM,3:50 PM,W
,,,,,,,4 hours.,4:00 PM,5:50 PM,W
,,,,,,,4 hours.,4:00 PM,5:50 PM,W
,,,,,,,4 hours.,8:00 AM,9:50 AM,F
,,,,,,,4 hours.,10:00 AM,11:50 AM,F
,,,,,,,4 hours.,10:00 AM,11:50 AM,F
,,,,,,,4 hours.,2:00 PM,3:50 PM,F
,,,,,,,4 hours.,2:00 PM,3:50 PM,F
,,,,,,,4 hours.,4:00 PM,5:50 PM,F
,,,,,,,4 hours.,4:00 PM,5:50 PM,F
,,,,,,,3 hours.,2:00 PM,2:50 PM,R
,,,,,,,3 hours.,3:00 PM,3:50 PM,R
,,,,,,,3 hours.,4:00 PM,4:50 PM,R
,,,,,,,3 hours.,9:00 AM,9:50 AM,F
,,,,,,,3 hours.,10:00 AM,10:50 AM,F
,,,,,,,3 hours.,11:00 AM,11:50 AM,F
,,,,,,,3 hours.,10:00 AM,10:50 AM,MW
,,,,,,,3 hours.,12:30 PM,1:50 PM,TR
,,,,,,,1 TO 3 hours.,9:30 AM,10:50 AM,TR
,,,,,,,2 TO 4 hours.,4:00 PM,6:50 PM,W
,,,,,,,2 TO 4 hours.,4:00 PM,6:50 PM,W
,,,,,,,2 TO 4 hours.,4:00 PM,6:50 PM,W
,,,,,,,2 TO 4 hours.,4:00 PM,6:50 PM,W
,,,,,,,3 OR 4 hours.,9:00 AM,11:50 AM,W
,,,,,,,3 OR 4 hours.,9:00 AM,11:50 AM,W
,,,,,,,2 TO 4 hours.,4:00 PM,6:00 PM,T
,,,,,,,4 hours.,9:00 AM,11:50 AM,T
,,,,,,,2 OR 4 hours.,1:00 PM,3:50 PM,T
,,,,,,,2 OR 4 hours.,6:00 PM,8:00 PM,W
,,,,,,,4 hours.,1:00 PM,3:50 PM,F
,,,,,,,4 hours.,6:30 PM,9:00 PM,T
,,,,,,,4 hours.,1:00 PM,3:50 PM,M
,,,,,,,4 hours.,1:00 PM,3:50 PM,M
,,,,,,,2 TO 4 hours.,1:00 PM,2:50 PM,W
,,,,,,,2 TO 4 hours.,6:15 PM,8:15 PM,T
,,,,,,,2 TO 4 hours.,1:00 PM,2:50 PM,W
,,,,,,,2 TO 4 hours.,9:00 AM,11:50 AM,F
,,,,,,,2 TO 4 hours.,9:00 AM,11:50 AM,F
,,,,,,,2 TO 4 hours.,6:30 PM,8:30 PM,M
,,,,,,,2 TO 4 hours.,6:00 PM,8:00 PM,W
,,,,,,,4 hours.,9:00 AM,11:50 AM,R
,,,,,,,4 hours.,6:00 PM,8:00 PM,W
,,,,,,,4 hours.,5:00 PM,7:00 PM,M
,,,,,,,4 hours.,7:00 PM,9:00 PM,T
,,,,,,,4 hours.,9:00 AM,11:50 AM,R
,,,,,,,4 hours.,1:00 PM,3:50 PM,R
,,,,,,,2 OR 4 hours.,10:00 AM,11:50 AM,R
,,,,,,,2 OR 4 hours.,5:00 PM,7:00 PM,T
,,,,,,,2 OR 4 hours.,5:00 PM,7:00 PM,M
,,,,,,,4 hours.,9:00 AM,11:50 AM,F
,,,,,,,4 hours.,9:00 AM,11:50 AM,M
,,,,,,,4 hours.,6:30 PM,8:30 PM,R
,,,,,,,4 hours.,7:00 PM,9:00 PM,T
,,,,,,,4 hours.,4:00 PM,6:50 PM,M
,,,,,,,4 hours.,6:00 PM,8:00 PM,R
,,,,,,,4 hours.,9:00 AM,11:50 AM,M
,,,,,,,4 hours.,6:00 PM,8:00 PM,T
,,,,,,,4 hours.,6:00 PM,8:00 PM,T
,,,,,,,4 hours.,7:00 PM,9:00 PM,W
,,,,,,,4 hours.,6:00 PM,8:00 PM,W
,,,,,,,4 hours.,1:00 PM,3:00 PM,M
,,,,,,,2 OR 4 hours.,4:00 PM,6:30 PM,W
,,,,,,,2 OR 4 hours.,1:00 PM,3:50 PM,M
,,,,,,,2 OR 4 hours.,6:00 PM,8:00 PM,M
,,,,,,,4 hours.,9:00 AM,11:50 AM,W
,,,,,,,4 hours.,4:30 PM,6:30 PM,M
,,,,,,,2 OR 4 hours.,5:30 PM,7:30 PM,W
,,,,,,,4 hours.,5:00 PM,7:00 PM,R
,,,,,,,4 hours.,5:00 PM,7:00 PM,R
,,,,,,,4 hours.,3:30 PM,5:30 PM,W
,,,,,,,4 hours.,4:00 PM,5:50 PM,W
,,,,,,,4 hours.,6:00 PM,8:00 PM,R
,,,,,,,4 hours.,3:30 PM,6:20 PM,T
,,,,,,,4 hours.,9:30 AM,12:20 PM,T
,,,,,,,4 hours.,5:30 PM,7:30 PM,R
,,,,,,,4 hours.,1:00 PM,3:50 PM,T
,,,,,,,4 hours.,9:00 AM,11:50 AM,T
,,,,,,,4 hours.,9:00 AM,11:50 AM,T
,,,,,,,4 hours.,5:00 PM,7:00 PM,M
,,,,,,,4 hours.,9:00 AM,11:50 AM,R
,,,,,,,2 hours.,4:00 PM,6:00 PM,T
,,,,,,,2 hours.,4:00 PM,6:30 PM,T
,,,,,,,4 hours.,6:30 PM,8:30 PM,W
,,,,,,,4 hours.,9:00 AM,11:20 AM,F
,,,,,,,4 hours.,1:00 PM,3:20 PM,F
